OBJECTID,County name,State name,State abbreviation,FIPS,Precip Above 99th pctl,Precip 1-day max,Precip 5-year max,Temperature average,Temp max 1-day,Temp Days 100 F,Temp Days 105 F,Temp Days 95 F,Temp mean summer,Temp Days Min 70 F,Temp Days Min 0 F,Temp Days Min 32 F,Temp min summer,Precip Annual GWL4,Precip Days 99 pctl GWL4,Shape__Area,Shape__Length
1756,Passaic County,New Jersey,NJ,34031,63.1414377689362,16.6087497472763,18.7752501964569,7.46349993348122,7.71662494540215,6.2711875140667,1.19875000230968,21.531687438488,7.35656249523163,35.2681246995926,-1.73231250979006,-50.3048124313355,7.04025000333786,15.3729956150055,57.3013786547112,903528767.421875,198280.305239571
1757,Salem County,New Jersey,NJ,34033,51.7613047724185,17.1571304901786,16.1720000142636,7.49013046596361,7.91382613389388,12.8229565413102,2.56765218403028,37.9481304002845,7.54626085447229,59.767999731976,-0.221739132119262,-48.9510867906653,7.41634779391081,13.0960219424704,66.3792681327233,1484818496.55078,553835.278299231
1758,Somerset County,New Jersey,NJ,34035,64.2045198059082,19.204760055542,23.6764399719238,7.60031997680664,7.9293999671936,11.0559599876404,2.39479999065399,32.8812398529053,7.55231998443603,44.0691204833984,-1.02876000404358,-52.9842796325684,7.31000001907349,13.852670135498,72.5269074135638,1369767698.32422,215355.930312195
1759,Sussex County,New Jersey,NJ,34037,58.2314722273085,16.2844443586138,25.4402221043905,7.72038888931274,8.1110833618376,5.5313611096806,0.931083324882719,20.5119445059035,7.76161111725701,26.3145277765062,-3.50600001547072,-51.0439446767171,7.38336108790504,13.3863601154751,54.3857742758358,2447725358.08203,212111.620399009
1760,Union County,New Jersey,NJ,34039,62.3096663157145,24.224666595459,28.9231665929159,7.52500001589457,7.5948334534963,10.8389999071757,2.29916663964589,31.1093333562215,7.19766664505005,49.0260003407796,-0.581166659792264,-52.5498332977295,6.95416665077209,14.9906026522319,62.5015523698595,466321964.625,168705.598742837
1761,Warren County,New Jersey,NJ,34041,61.6280715124948,17.9383928435189,24.5745714051383,7.67328573976244,8.28085715430124,6.72900004046304,1.25803571300847,23.8842141968863,7.85125001839229,29.4462859289987,-2.48842856713704,-51.9513570240566,7.52378574439457,12.8235099315643,60.4105117672779,1643496558.47656,222461.024961145
1762,Bernalillo County,New Mexico,NM,35001,11.9902222288979,3.57120832883649,1.09472221653495,7.61551388104757,7.49384721120199,28.337847267588,7.43284722583162,50.2342498766051,7.53638891379039,26.6305971369147,-0.652583331904477,-53.583611064487,8.49190282821655,-0.157301701928696,24.5031532145435,4521278169.27734,322795.357697133
1763,Catron County,New Mexico,NM,35003,16.8592092549748,1.24619382652321,-2.76533700498683,7.38060792847352,7.42542951327589,5.09187886008115,0.56602422713219,20.7619933857529,7.38726871549295,0.954367847472382,-3.53886123635039,-55.5458987147798,8.36721808899868,1.93072656661658,19.1235085709178,26129537950.0938,666224.12609008
1764,Chaves County,New Mexico,NM,35005,18.808459041728,9.36718359419489,6.55818611855338,7.43404219227452,7.23340445416737,48.6544963408345,21.360392048881,63.686352273075,7.33233500355231,54.5520023861831,-0.518811414392651,-45.5906452150558,8.19298015102263,-0.199522694392551,34.5721571654887,22618521918.7344,852634.125593292
1765,Cibola County,New Mexico,NM,35006,22.4489643635488,3.80547896921514,-0.588912624192144,7.60027830346117,7.5163106794882,10.674699027682,1.58269578633411,32.7574530511998,7.60192557368849,3.8147184485611,-3.41509060605058,-53.3365889984427,8.51018446703174,2.53688782411624,29.6317419207407,17535545193.3203,635295.282792456
1766,Colfax County,New Mexico,NM,35007,10.2023931273067,3.3447404594253,-5.76945801961453,7.58077480956798,7.76245801685421,5.33722137751587,0.595633588741508,20.8815038297676,7.57903435576053,1.25712213404823,-6.12403054273765,-51.7584273942554,8.2179198392475,-2.94340811954911,13.0580770994162,15174624275.6875,543805.613321638
1767,Curry County,New Mexico,NM,35009,15.8567674104557,10.5142441572145,14.4787325304608,7.28929068875867,7.04598835457203,37.919488374577,10.8345929966416,61.2294303539187,7.26656974748124,47.4528603664664,-0.910639532083689,-44.6284417884294,7.96516278732655,-3.60931969104811,18.8383727707994,5394023833.97656,331335.621294822
1768,De Baca County,New Mexico,NM,35011,13.156142869553,9.29711038416082,12.1273961283944,7.46476622061296,7.05448700855305,43.3569481961139,14.0814480348067,63.9924675582291,7.29420781135559,51.0099286042251,-0.687551949705396,-45.989675274143,8.13096754581897,-4.45003933333731,24.7031379638359,8890460712.20313,421395.985501673
1769,Doña Ana County,New Mexico,NM,35013,18.8230798264511,3.72357982321947,0.633726890445413,7.41503361894303,7.2624915948435,55.5495293681361,24.8024790091675,67.8389115213346,7.36376891617014,60.7781807154167,-0.138630251627134,-43.9061849257525,8.27610923662907,1.68376743814618,18.3238194960949,13886510509.9844,554026.800035407
1770,Eddy County,New Mexico,NM,35015,26.7977578788996,10.1142539046705,6.42659372087656,7.45409374311566,7.18905859440565,56.6692853253335,28.1884258456994,64.4668084569276,7.21832422167063,71.3082695044577,-0.226714843389346,-38.9381562545896,7.97549999132753,0.622211729263654,27.5763360062226,15321085997.2227,505897.937410381
1771,Grant County,New Mexico,NM,35017,21.5422999992371,3.94797200558335,8.27875599896908,7.34420801353454,7.23838398742676,25.5921520086825,7.53384797653183,49.2050280127526,7.39647597885132,23.3673199451566,-0.346275997444987,-54.3238560028076,8.36623998641968,0.0624810341067495,19.4990228462553,14564033302.8477,689243.075199129
1772,Guadalupe County,New Mexico,NM,35019,12.5454816955546,6.49518846342077,5.41093193907389,7.49517276773902,7.20433506541227,31.6881413834257,7.60254976012944,57.9348901079587,7.35137695542181,27.3133769809263,-0.945748690847327,-49.943932098868,8.2303926757493,-3.48550895574205,17.909419086663,11687278598.3359,499903.939067899
1773,Harding County,New Mexico,NM,35021,14.0225864639856,5.64953384363562,0.895383459985032,7.55808270604987,7.65836839389084,30.7139625621021,9.4059698877478,54.273165423171,7.65392479502169,33.0267819031737,-1.72925563593556,-47.2411728765731,8.3278044722134,-5.34991052813996,17.3422981004866,8400390730.24219,491997.340445033
1774,Hidalgo County,New Mexico,NM,35023,20.9927729417663,7.40117467334697,12.0200130939484,7.26880350695947,6.99082095966589,48.6101133854629,19.2296026440166,69.2758472725813,7.28354583765222,46.4581441421176,-0.0751004369693552,-49.3234061695083,8.09341050860143,-0.649494901824109,28.3266257349386,12430010972.5117,566747.655648006
1775,Lea County,New Mexico,NM,35025,29.2868262318009,15.0275177042535,13.4992020975613,7.2622092175991,6.99548936397471,54.2124254754249,22.8925283648444,67.3186950548321,7.04605318975787,66.733485850882,-0.416386525470314,-40.1009929061782,7.76793971467526,3.07920192699906,33.5353868856138,16152717525.2305,583929.228163911
1776,Lincoln County,New Mexico,NM,35027,6.76144752903255,2.41351234337694,1.51545061440966,7.37477468708415,7.23875923804295,21.1597684915839,5.14774691328165,46.1096851246685,7.29324691089583,17.242425929128,-0.671274692188074,-51.5869659847683,8.24056786813854,-3.91911425321926,11.5330474515252,18145111014.1055,658198.152422933
1777,Los Alamos County,New Mexico,NM,35028,11.9388335545858,3.02533336480459,-1.21733331680298,7.70250002543131,7.71366667747498,5.44166670242945,0.540666650049388,21.9564994176229,7.73316669464111,5.02733331918716,-1.49166667461395,-56.5050004323324,8.59716653823853,-0.319924658513628,14.3294261343339,431608577.421875,118333.5830459
1778,Luna County,New Mexico,NM,35029,26.6639392494497,4.80008839572991,8.48338122460065,7.37585633104019,7.14338119517374,54.987983398016,24.8299116548254,68.7221490427934,7.2530994494317,56.2419392390805,-0.075104972646052,-48.5138230929717,8.22123205595912,0.887480537278465,19.5635499315106,10752778790.7031,423603.316470208
1779,McKinley County,New Mexico,NM,35031,30.3054474888585,9.06655524712241,4.97010774144425,7.66069613899315,7.52762430412335,10.7808867439587,1.30019613002293,34.804179470842,7.74588950958041,4.70289503045134,-3.58170165376769,-53.5208812840077,8.65093646918872,4.34087982990403,37.1438975907762,21410481552.5703,684040.29312596
1780,Mora County,New Mexico,NM,35033,10.0604000244141,4.51896800231934,-0.827471999555827,7.56652001953125,7.7970239982605,6.35153601771407,0.784463991519064,23.1919039421789,7.67801599121094,2.49691200206056,-4.51683999061584,-53.6756000671387,8.552512008667,-2.18358269405365,12.9495761542425,7649889140.51172,477220.849780557
1781,Otero County,New Mexico,NM,35035,20.4449951834795,7.35927318363655,6.0648195030622,7.29450488090516,7.13056829964242,35.9099463026443,15.2694219502572,50.412187736754,7.09579512898515,44.0029462602932,-0.275419511482483,-45.5344609423382,7.92561952544422,0.898440488561329,24.4637680031898,24260429630.5703,717506.028082677
1782,Quay County,New Mexico,NM,35037,14.3569835730589,8.71779235725194,11.5332295529829,7.47486338589361,7.21550274676964,45.1920655985348,17.5722568673514,62.0647596765737,7.46369944504701,55.3369670722002,-1.04017485881764,-43.7105136933874,8.18033881786742,-3.64485417037714,9.9063264349857,11175075217.5078,544265.204025139
1783,Rio Arriba County,New Mexico,NM,35039,29.5162903447118,9.06714395682017,7.33585100371692,7.59145203503696,7.2767575810654,4.99157574807701,0.482199493823855,19.7231035281579,7.58506817649109,1.45707323281253,-7.95169697084813,-53.7622701567833,8.47754294703704,1.54408094895101,36.8536023922756,23685928056.3203,776141.520263611
1784,Roosevelt County,New Mexico,NM,35041,17.6102025836122,11.469026122997,15.6392548754324,7.27913725609873,6.98545751696319,40.4419280656802,12.3812744664211,63.4691240896586,7.05688888574738,52.1440783481972,-0.75786274320939,-44.6497450186536,7.77728104747199,0.0655076478385764,35.1193600491115,9272443349.07422,479209.644204377
1785,Sandoval County,New Mexico,NM,35043,20.1550883883872,5.82569878276093,3.22562251024577,7.61832932008797,7.3555542110918,16.128441817172,3.16111646345901,37.9803574555011,7.51003613720937,8.84439757708965,-2.76037349674597,-54.6854820098264,8.48993978347165,0.620467197337004,28.8245866311752,14615833783.9766,634099.425563416
1786,San Juan County,New Mexico,NM,35045,34.3863919728597,8.89882665952048,8.63353334554038,7.81130666097005,7.42659733963013,27.7039386482239,6.89670133335081,51.2185865974426,7.92082133102417,20.2531973414272,-1.73856533845266,-54.8731866149902,8.81747734578451,3.86518404038747,45.5202338451656,22247958238.6719,641487.417135692
1787,San Miguel County,New Mexico,NM,35047,11.6197760328885,4.84247319195244,0.429419557271637,7.52477285764195,7.41012934254547,23.1306089271868,6.99866560509844,42.8891136367105,7.48276026542254,23.6640410035135,-2.10640063195574,-50.6242366513996,8.34317664618747,-3.55824161775716,14.1807150310043,18559637837.8125,691853.804111877
1788,Santa Fe County,New Mexico,NM,35049,9.49320468048412,2.29372440266797,-4.37539369571866,7.53148030483816,7.28688187862006,10.2407952893129,1.2682362226806,32.7638030937675,7.40994489474559,4.08255116408507,-2.29329921504644,-54.991133922667,8.31081100523941,0.100173431822634,14.2101511184152,7487194708.92578,399652.816697574
1789,Sierra County,New Mexico,NM,35051,14.9547676083068,0.917630282906212,-0.906982397103132,7.42654577107497,7.44435564061286,36.6788239306967,14.2465950850624,54.976341639606,7.49424648284912,41.7956514419385,-0.398559861895169,-49.4205528850287,8.42393657019441,-1.96704664000664,13.5919913866594,15694982453.3945,590253.127697742
1790,Socorro County,New Mexico,NM,35053,6.23463990202133,0.719389294539272,-1.22204622990959,7.47827493941407,7.41643552594521,26.9694161290017,8.26984668397311,48.6158054098305,7.42372505972275,18.6655620625832,-1.06955718051488,-51.0750242729837,8.38079804979681,-1.90250911900361,8.27064766172604,25121254926.0391,684035.261813096
1791,Taos County,New Mexico,NM,35055,15.4047284599961,4.94611920820956,1.01203973088043,7.53500663681535,7.44009272783798,1.15567549961983,0.0530264907638351,7.75905957674941,7.46806620919942,0.188761589965407,-11.2103907746195,-54.3396753475366,8.30041719588223,0.707198955649849,20.1926752104688,8867922836.46094,467273.173329001
1792,Torrance County,New Mexico,NM,35057,11.9473155228297,3.39067555202378,-0.729706671867106,7.59781333711412,7.3774088965522,12.6455866736836,1.61446666671998,39.3995599555969,7.51091110229492,3.5163600070609,-1.57497333659066,-55.4785022989909,8.45075997246636,-1.49118130609393,19.969163697425,12834685800.5859,495080.078606221
1793,Union County,New Mexico,NM,35059,9.7153214419645,6.08224602161892,-3.28975396676568,7.59956349077679,7.70830555000003,23.1180595131147,5.61727778084339,47.9334761755807,7.79006747783176,21.9455198224575,-2.53608730624592,-47.6449205761865,8.20203968646035,-5.02247573175127,10.5845523813831,15379307101.9023,574572.106636213
1794,Valencia County,New Mexico,NM,35061,8.10114926055296,1.28886566999188,-1.72235820208912,7.54046270028869,7.54186567619665,41.3481343753302,13.1394776088088,61.341209183878,7.57170149105698,26.821417993574,-0.618014923672178,-49.8525372974908,8.55916421804855,0.578946628899717,21.8994270666146,4103132398.79688,316445.528824858
1795,Albany County,New York,NY,36001,53.3249998826247,14.688410221002,14.3401795656253,8.13274355423756,8.56256417739086,4.95597433738219,0.818000001689562,17.8074615918673,7.92423079564021,25.0936667002164,-7.8418461848528,-50.051512889373,7.32433334986369,11.4834005160209,45.9048575054516,2550728163.64063,225877.869042465
1796,Allegany County,New York,NY,36003,46.3536110983954,16.7321806218889,15.6842639048894,8.33454163869222,8.81430559688144,2.2225972281562,0.176888888184395,11.6294999453757,8.19004171424442,9.44486107428868,-10.4114028082954,-53.2489585346646,7.60104167461395,8.9922703968154,44.7992002356867,4894220012.57422,285373.075181307
1797,Bronx County,New York,NY,36005,64.2823346455892,25.0983327229818,28.1106662750244,7.73366657892863,7.97133350372314,10.6753333409627,2.48633329073588,30.1979999542236,7.71866655349731,59.4453328450521,-0.118333334724108,-48.8710009256999,7.56066656112671,14.8323227564494,52.9832077026367,191309369.246094,149431.79177779
1798,Broome County,New York,NY,36007,51.3612881440383,13.0814038423392,13.8555962214103,8.34638458031874,8.8457116163694,3.39684615226892,0.398115386183445,14.4658846304967,8.27230768937331,24.1529806760641,-6.41576925607828,-52.9397114240206,7.65024997637822,8.64738493699294,44.414940542426,3374131417.76563,308111.276414922
1799,Cattaraugus County,New York,NY,36009,50.2909367209987,18.5419578953793,17.1706421400371,8.28064207779734,8.73769477041145,1.86394737143266,0.116347368492892,10.8673052235654,8.14867367995413,10.8075578689575,-9.77141054554989,-53.2377051504035,7.53923157139828,8.30283241773906,46.164460338897,6254787310.875,372300.069227169
1800,Cayuga County,New York,NY,36011,52.8796922977154,15.8295961343325,12.9431923169356,8.28432693848243,9.01698079475989,4.88530771090434,0.746173079770345,18.0797307674701,8.30359612978422,34.5835961561936,-4.41284615259904,-52.1959805121789,7.54892311646388,10.1024019145966,45.288945315177,3547095140.76953,357945.077181307
1801,Chautauqua County,New York,NY,36013,50.2640130674684,21.7583506200221,16.6912988068222,8.32312985209676,8.67076617401916,2.09505196051164,0.116701298090932,12.1310909258855,8.1920779277752,25.3214156534765,-5.36901300448876,-53.4328702455991,7.55633766000921,7.72937423532659,45.3812138678619,5127796155.09375,311436.061021179
1802,Chemung County,New York,NY,36015,52.0227858679635,14.3102500098092,12.9069999967303,8.17057142938886,8.77703578131539,5.11450002874647,0.791321427694389,18.7093927519662,8.27832136835371,15.7787500108991,-6.88796429974692,-53.3618927001953,7.68150000912803,8.84697994164058,44.0251984667422,1936295068.12109,197762.979074985
1803,Chenango County,New York,NY,36017,53.9614346822103,13.8315651658652,14.3439131197722,8.29381157695384,8.85642030964727,2.78634783841562,0.274550724396671,12.51433336562,8.20520295958588,13.4964347231215,-10.5408840801405,-51.5861159614895,7.52202898523082,9.24536110698313,47.954961582106,4283374336.21484,307101.852721649
1804,Clinton County,New York,NY,36019,57.3914644150507,13.8498095217205,15.1349524202801,8.66567854654221,9.13029758135478,2.8597619051025,0.439166667560736,11.7005833131926,8.32619048300244,21.2412142640068,-18.5846310229529,-45.5423810141427,7.74757142861684,12.3565229880504,51.8417342742743,5738211129.21484,331048.452888699
1805,Columbia County,New York,NY,36021,60.9740409072565,12.2715918287939,10.1283469102821,8.15085706905443,8.56338771508664,6.60791835736255,1.13616325827886,22.5062857258077,8.05891837879103,26.9755917763223,-6.27673468297841,-52.1280612556302,7.48644899835392,13.0688869125989,54.7109431675502,3065981846.44922,249064.532049625
1806,Cortland County,New York,NY,36023,51.3741218104507,14.0396667538267,12.7136969421849,8.3469394048055,8.88809082724831,2.32457574931058,0.21427272824627,10.9266969507391,8.20278786167954,17.0462726824211,-8.43803027181914,-51.9638485764012,7.47533334385265,9.14759384502064,51.8074655188135,2398484478.44141,198278.338421895
1807,Delaware County,New York,NY,36025,56.1510281112959,14.6396697962059,13.285783047946,8.31450941877545,8.71899998862789,1.71802830133798,0.105292452833141,9.17035852738146,8.09996227048478,8.46127361621497,-11.3025943468202,-52.5955569429218,7.45725472918096,10.3381086925291,47.4984972185223,6929479329.61328,382720.78023947
1808,Dutchess County,New York,NY,36027,59.3715737764953,15.0664099083572,16.4290163477913,7.83913114422657,8.1601474871401,6.8052622959262,1.23529509003045,22.8928197016481,7.78998364776861,30.2019673957199,-4.33849178767595,-50.1336063947834,7.32393445343268,12.9204696905417,57.0138060675727,3845214184.24219,296407.698901484
1809,Erie County,New York,NY,36029,49.3469210172954,15.3995263451024,15.6384736236773,8.37813156529476,8.7954341863331,3.01243418925687,0.276776316281604,14.5136710719058,8.17627631363116,29.6099999578376,-4.9839473790244,-55.6069342964574,7.55286841643484,6.87548664018705,43.5793636585104,5028241519.23438,538258.446052596
1810,Essex County,New York,NY,36031,64.4881888969795,15.7423986221527,17.7114195590253,8.75720278199736,9.2341677992494,2.13169230877624,0.305783217623048,9.14449646964774,8.42177620134153,10.1243916699936,-22.3673146721366,-47.3786224952111,7.78181120398995,13.2398983590743,55.0673228143488,9631901805.30469,460447.654409497
1811,Franklin County,New York,NY,36033,57.5956169962883,14.5790311992168,20.063695281744,8.8324765637517,8.99865623563528,1.42752343905158,0.140703125231084,7.60780468955636,8.24839063361288,12.2939765444025,-23.970515653491,-46.6642264425755,7.6364765688777,11.3122075647116,48.8176022628258,8663204804.8125,443930.090788556
1812,Fulton County,New York,NY,36035,58.8203887939453,14.928805563185,16.4249167442322,8.2791945139567,8.91708334287007,2.60741666124927,0.265916666093593,12.0176111857096,8.17152775658501,15.9307222763697,-13.2051944997576,-47.5461108949449,7.52788888083564,9.96707876523336,50.2957098824637,2591115105.44922,240655.176168273
1813,Genesee County,New York,NY,36037,47.1406666148793,16.45178789081,16.3509395194776,8.61821203520804,8.96857573769309,4.33560609095024,0.459878787849889,18.7431817777229,8.38418177402381,34.9364243131695,-4.41012120969368,-56.7974846579812,7.68690911206332,8.05834897359212,39.7028743342349,2399760009.0625,212564.134179669
1814,Greene County,New York,NY,36039,52.392133585612,14.5831999884711,14.7939777586195,8.18631109661526,8.56777780320909,3.57782225675053,0.581244445175657,13.6166665977902,7.9843332502577,14.4071110513475,-9.53782226774428,-51.2744888305664,7.34551111857096,14.0118629667494,45.2542840832862,3115173264.01563,256118.886956694
1815,Hamilton County,New York,NY,36041,61.7350444934986,15.4977629484954,17.8774963661476,8.502800044307,9.0079555299547,0.663333333338853,0.0381777778733522,4.32813331639325,8.16685185962253,3.79813333352407,-24.2863777937713,-45.62780001605,7.47097778320313,11.3808587745384,49.5803433549045,8949622362.72266,452846.902003995
1816,Herkimer County,New York,NY,36043,59.6595998854864,15.0706380934942,17.8450570878528,8.50696188608805,8.88580950782413,1.64765713810921,0.151704761872645,8.28983806882586,8.18186670030867,10.4659999892825,-18.9382380894252,-47.0350190662202,7.47332382202148,9.4353446778797,45.8584050973256,7161379337.44141,537769.85434408
1817,Jefferson County,New York,NY,36045,67.4660981496175,18.3741862914141,18.7950685725493,8.62783339444329,9.01633335562313,2.47598039811733,0.278794117655386,12.0264705442915,8.26646077866647,27.5404803425658,-15.3182353225409,-48.2914509866752,7.55726469731798,11.0703045199899,54.5449334444574,6453263472.11719,1162063.76012374
1818,Kings County,New York,NY,36047,63.9492492675781,25.5302495956421,26.5475001335144,7.67025005817413,7.92224991321564,8.37275004386902,1.75524997711182,27.000750541687,7.71949994564056,61.1400003433228,-0.0752499997615814,-46.0874996185303,7.59950006008148,13.7523791790009,53.1701801300049,311266102.238281,227864.257311209
1819,Lewis County,New York,NY,36049,65.7756773015504,16.0076774576659,18.0571290293048,8.585387076101,9.01986023687548,1.35539784707049,0.103258064512404,7.49540856320371,8.27491391089655,12.0091074871761,-20.3940966924032,-46.259892535466,7.50666663979971,11.5036102828159,49.5085922669027,6411898508.38672,354187.70631938
1820,Livingston County,New York,NY,36051,52.0914467344893,18.6870212149113,18.40480861258,8.35212764334171,8.8173616693375,4.77329788816736,0.663893617055518,18.8761063839527,8.29365959573299,26.3998296615925,-5.59893619760554,-54.0415745187313,7.60125533570635,10.2533313670057,49.4544354166303,3074777512.53125,323277.790737295
1821,Madison County,New York,NY,36053,50.5873061978087,13.9180408789187,10.6645918476338,8.32761227354712,8.863428621876,2.85065307665844,0.357836735187745,12.2928162983486,8.13573471380739,17.8807549184682,-10.5691019758886,-50.4537756005112,7.39420408132125,8.77798540738164,46.4802943688852,3194818528.55469,349507.872140068
1822,Monroe County,New York,NY,36055,51.506673729938,20.0217390889707,23.5945434570312,8.56339131230893,8.94552179004835,6.67078264899876,1.02708695764127,23.1100435671599,8.44939130285512,39.5552392213241,-2.80773912046267,-57.1979127966839,7.68797828840173,9.10252146098925,46.3111055283319,3227213294.26172,363270.973758784
1823,Montgomery County,New York,NY,36057,54.8627502918243,14.9214687049389,15.6710624694824,8.39134380221367,8.94018745422363,5.56906252354383,0.858343749307096,20.7771562933922,8.29734373092651,28.2308438420296,-8.48928122222424,-50.9429063796997,7.66928122937679,9.32981261610985,45.7341075950945,1981407387.88672,203283.300794533
1824,Nassau County,New York,NY,36059,60.9282384599958,22.8976665678478,24.0292381559099,7.41342862447103,7.62209522156488,6.13309524172828,1.11333333594458,21.2457617805118,7.38409528278169,55.7024287269229,-0.0853809526278859,-49.480523790632,7.2891427675883,14.6375433748419,53.7507496303982,1296037560.31641,883838.107514761
1825,New York County,New York,NY,36061,59.6349983215332,27.6919994354248,28.5310001373291,7.93800020217896,8.08300018310547,11.8540000915527,2.85199999809265,31.4419994354248,7.7649998664856,61.4230003356934,-0.0869999974966049,-44.9690017700195,7.74700021743774,13.5910778045654,54.0797943115234,103213467.800781,125111.728005093
1826,Niagara County,New York,NY,36063,39.2605680552396,12.5358408797871,13.8945000063289,8.32956823435696,8.8484545621005,4.64595454389399,0.568954546343196,19.0566363768144,8.09625000303442,39.6140909194946,-2.13438638096506,-56.2460455460982,7.52081816846674,7.39050957289609,39.0718216731631,2566424267.45313,283760.164004033
1827,Oneida County,New York,NY,36065,55.6434526142321,14.030789535924,15.1463158256129,8.27465259150455,8.90829474800511,2.9912315789022,0.377684210044773,13.010136885392,8.14135791377017,19.8338631981298,-12.1355789887278,-47.7817575555099,7.39167367533634,8.69099614996659,44.316833809378,6140738073.87891,421800.614791629
1828,Onondaga County,New York,NY,36067,47.6427068381474,13.511362108691,10.9611035051017,8.42931033825052,9.02955173623973,4.70553447049239,0.74062069287074,17.6615517386075,8.31884484455504,30.7810173363521,-6.15693101800721,-53.3614652567896,7.50013792925867,9.0097611772603,41.6933836900551,3903802747.08984,322922.797050464
1829,Ontario County,New York,NY,36069,51.2591959635417,18.6962351705514,18.423490299898,8.30684317794501,8.97558821883856,5.04505881608701,0.758745096769987,18.8815490685257,8.28949025098015,33.4902351977778,-4.25923530728209,-53.215706021178,7.50337257572249,9.99886863371905,47.7214555482606,3194504347.85156,295441.761631426
1830,Orange County,New York,NY,36071,57.092249806722,13.2403166453044,14.6471999804179,7.81054999828339,8.13048332532247,6.3945333480835,1.11450000355641,22.341933298111,7.76666663487752,36.9939666430155,-2.66888331770897,-50.8812166849772,7.3486499786377,13.0495195229848,54.1997384598006,3863529208.33984,298441.75489544
1831,Orleans County,New York,NY,36073,43.1415713174002,15.353607245854,19.7533215114049,8.63492856706892,8.86182148115975,4.91325000354222,0.610785716346332,19.8060714176723,8.24082153184073,40.5527142116002,-2.69407143763133,-58.8568209239415,7.51175001689366,7.35055754865919,39.8158193646055,1918837912.9375,180965.463249122
1832,Oswego County,New York,NY,36075,57.1649460148167,15.0092297373591,17.6171487859778,8.45452703012003,8.93439192385287,3.39320270274137,0.437229730100748,14.5707161555419,8.27668918145669,29.3227838181161,-8.50470268404162,-52.1336487435006,7.44113514874433,9.0450108180175,43.5745724301006,4982585011.63672,435852.761921166
1833,Otsego County,New York,NY,36077,53.9876985419287,14.6651644118845,11.8612329143367,8.2976849438393,8.70410958381548,1.9497945194375,0.123602740109375,9.79056169562144,8.0028356525996,11.2606575456384,-11.3129999604944,-51.7471780123776,7.34708218378564,9.33012689303045,47.203263539754,4863338675.95703,379490.792663213
1834,Putnam County,New York,NY,36079,58.034999593099,15.1692667007446,16.3967332204183,7.73239994049072,8.00133336385091,5.99160000483195,1.00879999001821,21.5524667104085,7.70373334884644,37.6296658833822,-2.43159996668498,-50.097200012207,7.36446666717529,13.9357532501221,57.1262935638428,1134875767.57422,147330.736528313
1835,Queens County,New York,NY,36081,63.2569999694824,25.506444507175,27.2234444088406,7.6444444126553,7.92755550808377,9.04855558607314,2.10699999332428,26.7307779524061,7.75755564371745,60.2651108635796,-0.0723333325650957,-46.1421110365126,7.65833324856228,14.3951467937893,56.9398856163025,491664932.207031,299335.521131976
1836,Rensselaer County,New York,NY,36083,60.7982501983643,13.141541659832,8.72624998291334,8.32137505213419,8.72541666030884,4.31547914072871,0.63502083454902,16.6950000822544,8.05156256755193,26.8193333148956,-7.76302082339923,-51.2709374427795,7.49122913678487,10.0301935275396,49.21152974909,3193922369.41797,241806.894668402
1837,Richmond County,New York,NY,36085,62.1209993362427,28.0857496261597,32.2122507095337,7.58149993419647,7.76324999332428,10.1527500152588,1.96525001525879,29.7049999237061,7.48199999332428,59.8492498397827,-0.149250000715256,-49.5649995803833,7.31924998760223,14.1267273426056,59.1365676879883,259680683.128906,143866.715362827
1838,Rockland County,New York,NY,36087,61.5714285714286,15.8934999193464,16.2627856390817,7.649571452822,7.92942861148289,7.47942861488887,1.42835715413094,24.6441427639553,7.59650002207075,44.8094286237444,-1.24664285991873,-51.7390003204346,7.28785712378366,14.6327306883676,56.2117674691336,816314348.886719,157501.490491769
1839,St. Lawrence County,New York,NY,36089,59.2377730106962,14.9224782197372,18.8743430013242,8.66786475342829,8.92426088121203,2.21372463392175,0.247782608233212,10.6259420482433,8.12060871677122,18.1354203016862,-21.550376786126,-45.5597488108464,7.47022706183835,11.6545775408906,48.5998513764664,14055323074.3086,896004.09348374
1840,Saratoga County,New York,NY,36091,59.7586999893188,14.7474500020345,16.1582167784373,8.26456665992736,8.96711661020915,5.12671667238077,0.860366669048866,18.7548998991648,8.2110666513443,23.5935000578562,-11.7562333901723,-47.7768501281738,7.62208331425985,11.2086136976878,48.3806346419954,4102279326.91406,334058.453830376
1841,Schenectady County,New York,NY,36093,54.3516874313355,15.0559374690056,15.7588123083115,8.27481245994568,8.91531246900558,5.579499989748,0.900750000029802,20.1309375762939,8.26668757200241,30.0965626239777,-7.87599992752075,-49.8527500629425,7.6788125038147,10.3481521010399,45.1946273803711,1008677949.55078,161126.696435621
1842,Schoharie County,New York,NY,36095,50.2058890448676,16.0400444878472,15.9750889036391,8.39446665445964,8.80533332824707,2.71242223315769,0.260177777707577,12.2993333180745,8.18546670277913,15.0391111267938,-10.2194888644748,-51.6202444288466,7.55391111373901,10.997731229994,42.5977933568862,2994502319.28906,254002.297320326
1843,Schuyler County,New York,NY,36097,46.8752591168439,15.9064443376329,16.8722962626704,8.18151844872368,8.81355547021936,3.7074814637502,0.475000003421748,15.122370366697,8.22992600335015,17.9167776107788,-6.98974074257745,-51.8382226449472,7.5854074160258,8.33940421210395,40.9516911139855,1626682783.12109,211947.565588858
